HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
29049010,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : 2,5 DICHLORO NITROBENZENE",18%,,01/07/2017,
29049020,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : DINITROCHLOROBENZENE",18%,,01/07/2017,
29049030,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : META NITROCHLOROBENZENE",18%,,01/07/2017,
29049040,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : ORTHO NITROCHLOROBENZENE",18%,,01/07/2017,
29049050,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : PARA NITROCHLOROBENZENE",18%,,01/07/2017,
29049060,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : 2-NITROCHLOROTOLUENE",18%,,01/07/2017,
29049070,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : SODIUM META NITROBENZENE SULPHONATE",18%,,01/07/2017,
29049080,CHLOROPICRIN(TRICHLORONITRO-METHANE),18%,,01/07/2017,
29049090,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : OTHER",18%,,01/07/2017,
29049100,TRICHLORONITROMETHANE (CHLOROPICRIN),18%,,01/07/2017,
29049910,"2, 5 DICHLORONITROBENZENE",18%,,01/07/2017,
29049920,DINITROCHLOREBENZENE,18%,,01/07/2017,
29049930,META NITROCHLOROBENZENE,18%,,01/07/2017,
29049940,ORTHO NITROCHLOROBENZENE,18%,,01/07/2017,
29049950,PARA NITROCHLOROBENZENE,18%,,01/07/2017,
29049960,2-NITROCHLOROTOLUENE,18%,,01/07/2017,
29049970,SODIUM META NITROCHLOROBENZENE SULPHONATE,18%,,01/07/2017,
29049990,OTHER,18%,,01/07/2017,
2905,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :",18%,,01/07/2017,
29051100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : METHANOL (METHYL ALCOHOL)",18%,,01/07/2017,
290512,PROPAN-1-O1 (PROPYL ALCOHOL) AND PROPAN-2-OL (ISOPROPYL ALCOHOL),18%,,01/07/2017,
29051210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-PROPAN-1-O1 (PROPYL ALCOHOL) AND PROPAN- 2-OL (ISOPROPYL ALCOHOL) : PROPYL ALCOHOL",18%,,01/07/2017,
29051220,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-PROPAN-1-O1 (PROPYL ALCOHOL) AND PROPAN- 2-OL (ISOPROPYL ALCOHOL) : ISOPROPYL ALCOHOL",18%,,01/07/2017,
29051300,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : BUTAN-1-OL (N-BUTYL ALCOHOL)",18%,,01/07/2017,
290514,OTHER BUTANOLS,18%,,01/07/2017,
29051410,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : ETHAMBUTOL, ETHAMBUTOL HCL",18%,,01/07/2017,
29051420,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : SALBUTAMOL SULPHATE",18%,,01/07/2017,
29051430,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : AMINO BUTANOL",18%,,01/07/2017,
29051490,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS :-OTHER BUTANOLS : OTHER",18%,,01/07/2017,
29051500,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : PENTANOL (AMYL ALCOHOL) AND ISOMERS THEREOF",18%,,01/07/2017,
290516,OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF,18%,,01/07/2017,
29051610,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : DIMETHYL OCTANOL",18%,,01/07/2017,
29051620,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : 2-ETHYL HEXANOL",18%,,01/07/2017,
29051690,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OCTANOL (OCTYL ALCOHOL) AND ISOMERS THEREOF : OTHER",18%,,01/07/2017,
29051700,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : DODECAN-1-OL (LAURYL ALCOHOL),HEXADECAN-1-OL (CETYL ALCOHOL) AND OCTADECAN-1-OL (STEARYL ALCOHOL)",18%,,01/07/2017,
290519,OTHER,18%,,01/07/2017,
29051900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OTHER",18%,,01/07/2017,
29051910,"2-BUTANOL, 3, 3-DIMETHYL-",18%,,01/07/2017,
29051990,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OTHER",18%,,01/07/2017,
290522,ACYCLIC TERPENE ALCOHOLS,18%,,01/07/2017,
29052210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : CITRANELLOL",18%,,01/07/2017,
29052220,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : GERANIOL",18%,,01/07/2017,
29052230,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : LINALOOL",18%,,01/07/2017,
29052240,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : RHODINOL",18%,,01/07/2017,
29052250,DIHYDROMYRCENOL,18%,,01/07/2017,
29052290,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS :-ACYCLIC TERPENE ALCOHOLS : OTHER",18%,,01/07/2017,
29052900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - UNSATURATED MONOHYDRIC ALCOHOLS : OTHER",18%,,01/07/2017,
29053100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - DIOLS : ETHYLENE GLYCOL (ETHANEDIOL)",18%,,01/07/2017,
29053200,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - DIOLS : PROPYLENE GLYCOL (PROPANE-1,2-DIOL)",18%,,01/07/2017,
290539,OTHER,18%,,01/07/2017,
29053910,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - DIOLS :-OTHER : 1,4/1,3/2,3-BUTYLENE GLYCOL",18%,,01/07/2017,
29053920,HEXYLENE GLYCOL,18%,,01/07/2017,
29053990,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - DIOLS :-OTHER : OTHER",18%,,01/07/2017,
29054100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : 2- ETHYL-2-(HYDROXYMETHYL) PROPANE-1,3-DIOL (TRIMETHYLOLROPANE)",18%,,01/07/2017,
290542,PENTAERYTHRITOL,18%,,01/07/2017,
29054210,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS :-PENTAERYTHRITOL : DIPENTAERYTHRITOL",18%,,01/07/2017,
29054290,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS :-PENTAERYTHRITOL : OTHER",18%,,01/07/2017,
29054300,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : MANNITOL",18%,,01/07/2017,
29054400,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : D-GLUCITOL (SORBITOL)",18%,,01/07/2017,
29054500,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : GLYCEROL",18%,,01/07/2017,
29054900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER POLYHYDRIC ALCOHOLS : OTHER",18%,,01/07/2017,
29055100,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF ACYCLIC ALCOHOLS : ETHCHLORVYNOL (INN)",18%,,01/07/2017,
29055900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF ACYCLIC ALCOHOLS : OTHER",18%,,01/07/2017,
2906,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC :",18%,,01/07/2017,
29061100,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC : MENTHOL",18%,,01/07/2017,
29061200,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC : CYCLOHEXANOL, METHYLCYCLOHEXANOLS AND DIMETHYLCYCLOHEXANOLS",18%,,01/07/2017,
290613,STEROLS AND INOSITOLS,18%,,01/07/2017,
29061310,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC :-STEROLS AND INOSITOLS : CHOLESTEROL",18%,,01/07/2017,
29061390,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC :-STEROLS AND INOSITOLS : OTHER",18%,,01/07/2017,
29061400,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC : TERPINEOLS",18%,,01/07/2017,
290619,OTHER,18%,,01/07/2017,
29061910,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC :-OTHER : BORNEOL",18%,,01/07/2017,
29061990,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CYCLANIC, CYCLENIC OR CYCLOTERPENIC :-OTHER : OTHER",18%,,01/07/2017,
29062100,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC : BENZYL ALCOHOL",18%,,01/07/2017,
290629,OTHER,18%,,01/07/2017,
29062910,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC : OTHER : CINNAMIC ALCOHOL",18%,,01/07/2017,
29062920,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC : OTHER : PHENYLETHYL ALCOHOL",18%,,01/07/2017,
29062990,"CYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC : OTHER : OTHER",18%,,01/07/2017,
2907,PHENOLS; PHENOL-ALCOHOLS,18%,,01/07/2017,
290711,PHENOL (HYDROXYBENZENE) AND ITS SALTS,18%,,01/07/2017,
29071110,"PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS :-PHENOL (HYDROXYBENZENE) AND ITS SALTS : PHENOL, AS PURE CARBOLIC ACID",18%,,01/07/2017,
29071190,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS :-PHENOL (HYDROXYBENZENE) AND ITS SALTS : OTHER,18%,,01/07/2017,
290712,CRESOLS AND THEIR SALTS,18%,,01/07/2017,
29071210,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS :-CRESOLS AND THEIR SALTS : PARA CRESOLS (P-CRESOLS),18%,,01/07/2017,
29071220,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS :-CRESOLS AND THEIR SALTS : CRESYLIC ACID,18%,,01/07/2017,
29071290,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS :-CRESOLS AND THEIR SALTS : OTHER,18%,,01/07/2017,
29071300,"PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OCTYLPHENOL, NONYLPHENOL AND THEIR ISOMERS; SALTS THEREOF",18%,,01/07/2017,
29071400,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : XYLENOLS AND THEIR SALTS,18%,,01/07/2017,
290715,NAPHTHOLS AND THEIR SALTS,18%,,01/07/2017,
29071510,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : NAPHTHOLS AND THEIR SALTS : ALPHA NAPHTHOLS,18%,,01/07/2017,
29071520,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : NAPHTHOLS AND THEIR SALTS : BETA NAPHTHOLS,18%,,01/07/2017,
29071590,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : NAPHTHOLS AND THEIR SALTS : OTHER,18%,,01/07/2017,
290719,OTHER,18%,,01/07/2017,
29071910,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : O-PHENYL PHENOLS,18%,,01/07/2017,
29071920,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : P-PHENYL PHENOLS,18%,,01/07/2017,
29071930,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : THYMOL,18%,,01/07/2017,
29071940,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : PARA TERTIARY BUTYL PHENOL,18%,,01/07/2017,
29071950,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : ALKYL PHENOLS,18%,,01/07/2017,
29071990,PHENOLS; PHENOL-ALCOHOLS - MONOPHENOLS : OTHER : OTHER,18%,,01/07/2017,
29072100,PHENOLS; PHENOL-ALCOHOLS - POLYPHENOLS ; PHENOL-ALCOHOLS : RESORCINOL AND ITS SALTS,18%,,01/07/2017,
29072200,PHENOLS; PHENOL-ALCOHOLS - POLYPHENOLS ; PHENOL-ALCOHOLS : HYDROQUINONE (QUINOL) AND ITS SALTS,18%,,01/07/2017,
29072300,"PHENOLS; PHENOL-ALCOHOLS - POLYPHENOLS ; PHENOL-ALCOHOLS : 4,4 -ISOPROPYLIDENEDIPHENOL (BIS-PHENOL A, DIPHENYLOLPROPANE) AND ITS SALTS",18%,,01/07/2017,
290729,OTHER,18%,,01/07/2017,
29072910,"PHENOLS; PHENOL-ALCOHOLS - POLYPHENOLS ; PHENOL-ALCOHOLS : OTHER : 1,5- DIHYDROXY NAPHTHALENE",18%,,01/07/2017,
29072920,TRIS (P-HYDROXY PHENYL) ETHANE,18%,,01/07/2017,
29072930,TERTIARY BUTYL HYDROQUINONE,18%,,01/07/2017,
29072990,PHENOLS; PHENOL-ALCOHOLS - POLYPHENOLS ; PHENOL-ALCOHOLS : OTHER : OTHER,18%,,01/07/2017,
2908,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOLALCOHOLS - DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS:",18%,,01/07/2017,
29081000,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS",18%,,01/07/2017,
29081100,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS -- PENTACHLOROPHENOL (ISO)",18%,,01/07/2017,
29081900,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS -- OTHER",18%,,01/07/2017,
29082010,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : PHENOL SULPHONIC ACIDS",18%,,01/07/2017,
29082021,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : G ACIDS (2-NAPHTHOL-6,8-DISULPHONIC ACID)",18%,,01/07/2017,
29082022,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : SALTS OF G ACID",18%,,01/07/2017,
29082023,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : BETA NAPHTHOL SULPHONIC ACIDS",18%,,01/07/2017,
29082024,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : NEVILE -WINTHER ACID (1-NAPHTHOL- 4- SULPHONIC ACID)",18%,,01/07/2017,
29082025,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : SCHAEFFER ACID (2-NAPHTHOL-6-SULPHONIC ACID)",18%,,01/07/2017,
29082026,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : R ACIDS (2-NAPHTHOL- 3,6- DISULPHONIC ACID) AND ITS DISODIUM SALT (",18%,,01/07/2017,
29082027,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : CHROMOTROPIC ACID (1,8-DIHYDROXYNAPHTHALENE -3,6-DISULFONIC ACID)",18%,,01/07/2017,
29082029,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ESTERS : NAPHTHOL SULPHONIC ACIDS : OTHER",18%,,01/07/2017,
29089010,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER : PARA NITROPHENOL",18%,,01/07/2017,
29089020,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER : MUSK XYLOL",18%,,01/07/2017,
29089090,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER : OTHER",18%,,01/07/2017,
29089100,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER -- DINOSEB (ISO) AND ITS SALTS",18%,,01/07/2017,
290892,"4,6-D INITRO-O-CRESOL",18%,,01/07/2017,
29089200,"HALOGENATED,SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS-DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS--4,6-DINITRO-O-CRESOL [DNOC (ISO)] AND ITS SALTS",18%,,01/07/2017,
290899,OTHER,18%,,01/07/2017,
29089910,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER -- OTHER --- PARA NITROPHENOL",18%,,01/07/2017,
29089920,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER -- OTHER --- MUSK XYLOL",18%,,01/07/2017,
29089990,"HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF PHENOLS OR PHENOL-ALCOHOLS - OTHER -- OTHER --- OTHER",18%,,01/07/2017,
2909,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL-PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC ETHERS AND THEIR HALOGE",18%,,01/07/2017,
29091100,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC ETHERS AND THEIR HALOG",18%,,01/07/2017,
290919,OTHER,18%,,01/07/2017,
29091900,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - ACYCLIC ETHERS AND THEIR HALOG",18%,,01/07/2017,
29091910,TERTIARY AMYL METHYL ETHER,18%,,01/07/2017,
29091920,METHYL TERTIARY BUTYL ETHER (MTBE),18%,,01/07/2017,
29091990,OTHER,18%,,01/07/2017,
29092000,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES CYCLANIC, CYCLENIC OR CYCLOTERPE",18%,,01/07/2017,
290930,"AROMATIC ETHERS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES",18%,,01/07/2017,
29093011,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC ETHERS AND THEIR HALO",18%,,01/07/2017,
29093012,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC ETHERS AND THEIR HALO",18%,,01/07/2017,
29093019,"ETHERS, ETHER-ALCOHOLS, ETHER-PHENOLS, ETHERALCOHOL- PHENOLS, ALCOHOL PEROXIDES, ETHER PEROXIDES, KETONE PEROXIDES (WHETHER OR NOT CHEMICALLY DEFINED), AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - AROMATIC ETHERS AND THEIR HALO",18%,,01/07/2017,
